id,name,category_id,part_type,engine_model,category_spec
15249,Сальник 30х50х7,2,parts,,Стандартные изделия
15251,Сальник 30х55х10,2,parts,,Стандартные изделия
15252,Сальник 32х44х10,2,parts,,Стандартные изделия
15253,Сальник 35х47х7 (углового редуктора),2,parts,,Стандартные изделия
15254,Сальник 35х50х10 (ВОМ Уралец),2,parts,,Стандартные изделия
15255,Сальник 35х50х7,2,parts,,Стандартные изделия
15256,Сальник 35х50х8,2,parts,,Стандартные изделия
15259,Сальник 35х55х8,2,parts,,Стандартные изделия
15260,Сальник 35х56х12(10),2,parts,,Стандартные изделия
15261,Сальник 35х58х12,2,parts,,Стандартные изделия
15262,Сальник 35х62х12,2,parts,,Стандартные изделия
15263,Сальник 35х62х8,2,parts,,Стандартные изделия
15264,Сальник 35х65х10,2,parts,,Стандартные изделия
15265,Сальник 40х55х8,2,parts,,Стандартные изделия
15266,Сальник 40х58х12,2,parts,,Стандартные изделия
15267,Сальник 40х62х10,2,parts,,Стандартные изделия
15268,Сальник 40х62х12,2,parts,,Стандартные изделия
15269,Сальник 40х62х8,2,parts,,Стандартные изделия
15270,Сальник 40х72х10,2,parts,,Стандартные изделия
15271,Сальник 42х62х10,2,parts,,Стандартные изделия
15272,Сальник 45х62х10 коленвала R180,2,parts,,Стандартные изделия
15273,Сальник 45х62х12,2,parts,,Стандартные изделия
15274,Сальник 45х62х17,2,parts,,Стандартные изделия
15275,Сальник 45х62х8,2,parts,,Стандартные изделия
15276,Сальник 45х65х10,2,parts,,Стандартные изделия
15277,Сальник 45х65х12,2,parts,,Стандартные изделия
15278,Сальник 45х65х8,2,parts,,Стандартные изделия
15279,Сальник 45х68х12,2,parts,,Стандартные изделия
15280,Сальник 48х70х10 полуоси минитрактора,2,parts,,Стандартные изделия
15281,Сальник 50х70х12 коленвала передний TY295IT (JD295),2,parts,,Стандартные изделия
15282,Сальник 50х70х8,2,parts,,Стандартные изделия
15283,Сальник 50х72х10,2,parts,,Стандартные изделия
15287,Сальник 50х72х8,2,parts,,Стандартные изделия
15289,Сальник 50х80х10 коленвала ZS1115,2,parts,,Стандартные изделия
15292,Сальник 52х72х12 (10) передний коленвала ZN390/ZN490,2,parts,,Стандартные изделия
15293,Сальник 52х75х12 коленвала передний TY290/295,2,parts,,Стандартные изделия
15294,Сальник 55х70х12,2,parts,,Стандартные изделия
15295,Сальник 55х72х12,2,parts,,Стандартные изделия
15296,Сальник 55х75х10 (передней ступицы Уралец 224),2,parts,,Стандартные изделия
15297,Сальник 55х75х12 коленвала передний КМ385/LL380/YD385/4L100BT/4L22BT,2,parts,,Стандартные изделия
15298,Сальник 55х75х8,2,parts,,Стандартные изделия
15299,Сальник 55х80х10,2,parts,,Стандартные изделия
15300,Сальник 60х85х12,2,parts,,Стандартные изделия
15302,Сальник 70х95х12,2,parts,,Стандартные изделия
16934,"Заглушка 50×50 , для профильной трубы",2,parts,,Прочие запчасти
15303,Сальник 75х100х10,2,parts,,Стандартные изделия
15304,Сальник 75х100х12,2,parts,,Стандартные изделия
15305,Сальник 80х100х10,2,parts,,Стандартные изделия
15306,Сальник 80х100х12 коленвала задний КМ385/LL380/YD385/4L22BT,2,parts,,Стандартные изделия
15307,Сальник 85х110х12 коленвала задний ZN390/ZN490,2,parts,,Стандартные изделия
15308,"Иголка 2,5х19,8",2,parts,,Стандартные изделия
15312,"Подшипник выжимной 986708 /996708К (40х68х16) Dong Feng – 244, 254",2,parts,,Стандартные изделия
15313,Подшипник двухрядный 1310 Почвофреза 1GQN-180/220/250,2,parts,,Стандартные изделия
15314,Подшипник игольчатый К223020 (22х30х20),2,parts,,Стандартные изделия
15315,Подшипник игольчатый 16х20х17,2,parts,,Стандартные изделия
15316,Подшипник игольчатый 20х25х20,2,parts,,Стандартные изделия
15317,Подшипник игольчатый 22х28х20,2,parts,,Стандартные изделия
15318,Подшипник игольчатый 25х30х25,2,parts,,Стандартные изделия
15319,Подшипник игольчатый 25х32х28,2,parts,,Стандартные изделия
15320,Подшипник игольчатый 25x29x17,2,parts,,Стандартные изделия
15322,Подшипник игольчатый 27х32х24,2,parts,,Стандартные изделия
15323,Подшипник игольчатый 30х35х27,2,parts,,Стандартные изделия
15324,Подшипник игольчатый HK2525 (25х32х25),2,parts,,Стандартные изделия
15325,"Подшипник качения РОЛИКОВЫЙ 32,5х65х17 (14238TP)",2,parts,,Стандартные изделия
15326,"Подшипник качения роликовый NUP2/32.5 (92906) 32,5х62х16",2,parts,,Стандартные изделия
15327,"Подшипник качения шариковый 32,5х65х17 (14238TP)",2,parts,,Стандартные изделия
15328,"Подшипник качения шариковый NUP2/32.5 (92906) 32,5х62х16",2,parts,,Стандартные изделия
15338,Подшипник 180205 (6205-2RS) 80205,2,parts,,Стандартные изделия
15329,Подшипник качения 92205 (NUP205m),2,parts,,Стандартные изделия
15330,Подшипник сферический CS204 на пресс-подборщик,2,parts,,Стандартные изделия
15331,Подшипник 106 (6006) открытый,2,parts,,Стандартные изделия
15332,Подшипник 107 (6007) шариковый открытый,2,parts,,Стандартные изделия
15333,Подшипник 1202-2RS (15х35х11) сферический на грабли роторные,2,parts,,Стандартные изделия
15334,Подшипник 1680206,2,parts,,Стандартные изделия
15335,Подшипник 180028 (628 RS),2,parts,,Стандартные изделия
15336,Подшипник 180106 (6006 2RS) закрытый,2,parts,,Стандартные изделия
15337,Подшипник 180109 (109) (6009 2RS) Передней ступицы Уралец 224,2,parts,,Стандартные изделия
15339,Подшипник 180310А (6310),2,parts,,Стандартные изделия
15340,Подшипник 2007106 (32006),2,parts,,Стандартные изделия
15341,Подшипник 2007108 (32008),2,parts,,Стандартные изделия
15342,Подшипник 205 (6205),2,parts,,Стандартные изделия
15343,Подшипник 206 (6206),2,parts,,Стандартные изделия
15344,Подшипник 208 / 6208 (40х80х18),2,parts,,Стандартные изделия
15345,Подшипник 209 (6209),2,parts,,Стандартные изделия
15346,Подшипник 210 (6210),2,parts,,Стандартные изделия
15347,Подшипник 27307 конический роликовый,2,parts,,Стандартные изделия
15348,Подшипник 30204 (7204) роликовый радиально-упорный,2,parts,,Стандартные изделия
15349,Подшипник 30210 (7210) роликовый радиально-упорный конический,2,parts,,Стандартные изделия
15350,Подшипник 30213 (7213) конический роликовый упорный,2,parts,,Стандартные изделия
15351,Подшипник 30303 (7303А),2,parts,,Стандартные изделия
15352,Подшипник 30306 (7306),2,parts,,Стандартные изделия
15353,Подшипник 30310 (7310 Е) роликовый конический упорный,2,parts,,Стандартные изделия
15354,Подшипник 307 (6307; 180307),2,parts,,Стандартные изделия
15355,Подшипник 309 (6309),2,parts,,Стандартные изделия
15356,Подшипник 31305,2,parts,,Стандартные изделия
15357,Подшипник 31307,2,parts,,Стандартные изделия
16935,"Заглушка 50×50 , для профильной трубы",2,parts,,Прочие запчасти
15359,Подшипник 32009 (6-2007109А),2,parts,,Стандартные изделия
15360,Подшипник 32009 X (2007109) роликовый радиально-упорный,2,parts,,Стандартные изделия
15361,Подшипник 32011 (2007111) роликовый упорный,2,parts,,Стандартные изделия
15362,Подшипник 32310 (7610) роликовый радиально-упорный конический редуктора почвофрезы,2,parts,,Стандартные изделия
15363,Подшипник 42506 (NJ2206ЕМ),2,parts,,Стандартные изделия
15364,Подшипник 46109 E (7009 ACDE) 45х75х16,2,parts,,Стандартные изделия
15365,Подшипник 50202 (6202 N) с проточкой 15х35х11 стойки колеса щетки,2,parts,,Стандартные изделия
16959,Ковш – рыхлитель (выкарчовыватель) для Экскаватора Уралец,2,parts,,Прочие запчасти
15366,Подшипник 50305 (6305N) передней торцевой крышки,2,parts,,Стандартные изделия
15367,Подшипник 50307 (6307N) шариковый радиальный с канавкой на наружном кольце DF244,2,parts,,Стандартные изделия
15368,Подшипник 51106 (8106) 30х47х11,2,parts,,Стандартные изделия
15369,Подшипник 51206 (8206),2,parts,,Стандартные изделия
15370,Подшипник 524806К 14-8,2,parts,,Стандартные изделия
15371,Подшипник 6004 (180104),2,parts,,Стандартные изделия
15372,Подшипник 6005 (105 А),2,parts,,Стандартные изделия
15373,Подшипник 6010 (110),2,parts,,Стандартные изделия
15374,Подшипник 60204 (6204Z) качения,2,parts,,Стандартные изделия
15375,Подшипник 6202z (60202),2,parts,,Стандартные изделия
15376,"Подшипник 6203 Rs (на маховик КМ385, TY290/295,TY295IT) шариковый закрытый",2,parts,,Стандартные изделия
15377,Подшипник 6204,2,parts,,Стандартные изделия
15378,Подшипник 6206N (50206) c проточкой,2,parts,,Стандартные изделия
15379,Подшипник 6207N (50207) с проточкой под стопорное кольцо,2,parts,,Стандартные изделия
15380,"Подшипник 6207Z (60207, 80207, 207)",2,parts,,Стандартные изделия
15381,Подшипник 6209 2RZ (180209) (45х85х19),2,parts,,Стандартные изделия
15382,Подшипник 6301 ZZ (80301) шариковый закрытый,2,parts,,Стандартные изделия
15383,Подшипник 6304/ 304 (20х52х15),2,parts,,Стандартные изделия
15384,Подшипник 6305 (305) качения,2,parts,,Стандартные изделия
15385,Подшипник 6308/ 308 (40х90х23),2,parts,,Стандартные изделия
15386,Подшипник 6314 (70х150х35),2,parts,,Стандартные изделия
15387,Подшипник 7000109 л (45х75х10),2,parts,,Стандартные изделия
15388,Подшипник 7205 (30205) 25×52х16,2,parts,,Стандартные изделия
15389,Подшипник 7206 (30206),2,parts,,Стандартные изделия
15390,Подшипник 7208 (30208) конический радиально-упорный роликовый,2,parts,,Стандартные изделия
15391,"Подшипник 7305 (30305) 25x62x18,25",2,parts,,Стандартные изделия
15392,"Подшипник 7307А ступицы ГАЗ 3302, 2217, УАЗ передней внутренний",2,parts,,Стандартные изделия
15393,"Подшипник 7308 А (30308) роликовый 40x90x25,25 редуктора почвофрезы 160, 180 М",2,parts,,Стандартные изделия
15394,Подшипник 7507E (32207) конический роликовый 35х72х25,2,parts,,Стандартные изделия
15395,Подшипник 7510 (32210),2,parts,,Стандартные изделия
15396,Подшипник 776701 на вал горизонтальный рулевой колонки,2,parts,,Стандартные изделия
15397,Подшипник 786808КА,2,parts,,Стандартные изделия
15398,Подшипник 80107 (6007 ZZ/180107/6007 2 RS),2,parts,,Стандартные изделия
15399,Подшипник 922205 К роликовый 25х52х15,2,parts,,Стандартные изделия
15400,Подшипник 977907 (30 (33)х49х11),2,parts,,Стандартные изделия
15401,Подшипник 977907К (30(33)х58х18),2,parts,,Стандартные изделия
15402,Подшипник NJ206 (42206Н),2,parts,,Стандартные изделия
15403,Подшипник NJ214 (42214),2,parts,,Стандартные изделия
15404,Подшипник NUP 2207,2,parts,,Стандартные изделия
15405,Подшипник NUP 307 (92307),2,parts,,Стандартные изделия
15406,Подшипник NUP206 (92206) (30х62х16),2,parts,,Стандартные изделия
15407,Подшипник UC206 шариковый радиальный (480206 UC) пресс-подборщика,2,parts,,Стандартные изделия
15408,Подшипниковый узел UCF 206 фланцевый (Косилки Н22),2,parts,,Стандартные изделия
15409,Подшипниковый узел UCF 207,2,parts,,Стандартные изделия
15410,Подшипниковый узел UCF 208,2,parts,,Стандартные изделия
15411,Подшипниковый узел UCHA 206,2,parts,,Стандартные изделия
15412,Подшипниковый узел UCP 206,2,parts,,Стандартные изделия
15413,Подшипниковый узел UCP 207,2,parts,,Стандартные изделия
15414,Подшипниковый узел UCP 208,2,parts,,Стандартные изделия
15415,Болт М10х25,2,parts,,Стандартные изделия
15416,Болт М10х35 ГОСТ 7798-70 цинк,2,parts,,Стандартные изделия
15417,Болт М12х30,2,parts,,Стандартные изделия
15418,"Болт М12х60 для крепления колесного груза Уралец (с гайкой, увел. шайбой и гровером)",2,parts,,Стандартные изделия
15419,Болт М14х110 (с гайкой и гровером) крепления шнека ямобура,2,parts,,Стандартные изделия
15420,Болт М14х35 усиленный,2,parts,,Стандартные изделия
15421,Болт М16х40,2,parts,,Стандартные изделия
15422,Болт М24х200 с гайкой для отвала,2,parts,,Стандартные изделия
15423,Болт М8х52 для углового редуктора с гайкой,2,parts,,Стандартные изделия
15424,Болт переднего Дифференциала М8,2,parts,,Стандартные изделия
15426,"Болт штуцерный М14х1,5 (болт гидравлики)",2,hydraulics,,Стандартные изделия
15428,Гайка М12,2,parts,,Стандартные изделия
15430,Гайка М14 корончатая,2,parts,,Стандартные изделия
15431,Гайка М16,2,parts,,Стандартные изделия
15433,"Гайка М20х1,5 корончатая на вал отбора мощности Уралец",2,parts,,Стандартные изделия
15434,"Гайка резьбовая (контргайка 2 и 1/2″, Ду65) для навесных орудий",2,parts,,Стандартные изделия
15435,"Заглушка М14х1,5",2,parts,,Стандартные изделия
15436,"Заглушка М16х1,5",2,parts,,Стандартные изделия
15437,"Заглушка М18х1,5",2,parts,,Стандартные изделия
15438,Комплект болтов для сборки диска колесного R12 (6 шт),2,parts,,Стандартные изделия
15439,Комплект болтов для сборки диска колесного R14 (6 шт),2,parts,,Стандартные изделия
15440,Комплект болтов для сборки диска колесного R16 (6 шт),2,parts,,Стандартные изделия
15441,Масленка (тавотница) М10 прямая (S = 11),2,parts,,Стандартные изделия
15442,Масленка (тавотница) М12 х1 прямая для почвофрезы,2,parts,,Стандартные изделия
15443,Масленка (тавотница) М8 прямая (S = 9 мм),2,parts,,Стандартные изделия
15444,Палец крепежный 25х170 (под шплинт),2,parts,,Стандартные изделия
15445,Скоба П-образная (Стремянка) М12 65х120,2,parts,,Стандартные изделия
15446,Скоба П-образная (Стремянка) М14 65х127,2,parts,,Стандартные изделия
15447,Скоба П-образная (Стремянка) М14 67х98,2,parts,,Стандартные изделия
15448,Скоба П-образная (Стремянка) М14 75х90 для Почвофрезы,2,parts,,Стандартные изделия
15450,"Фланец НШ-10 прямой М20х1,5",2,parts,,Стандартные изделия
15451,"Фланец НШ-10 угловой М20х1,5",2,parts,,Стандартные изделия
15452,Хомут ВД35,2,parts,,Стандартные изделия
15454,"Шайба медная 9х17х1,0 форсунки TY290/295, JD295/ TY295IT",2,parts,,Стандартные изделия
15455,Шайба М12,2,parts,,Стандартные изделия
15456,Шайба М12 (увеличенная),2,parts,,Стандартные изделия
15457,Шайба М14 плоская,2,parts,,Стандартные изделия
15458,Шайба М16,2,parts,,Стандартные изделия
15459,Шайба прорезиненная под фитинг М20 уплотнительная,2,parts,,Стандартные изделия
15460,Шайба прорезиненная под фитинг М24 уплотнительная,2,parts,,Стандартные изделия
15461,Шайба прорезиненная под фитинг 1/2″ уплотнительная,2,parts,,Стандартные изделия
15462,Шайба прорезиненная под фитинг 3/8″ уплотнительная,2,parts,,Стандартные изделия
15463,Шайба пружинная (Гровер) М12,2,parts,,Стандартные изделия
15464,Шайба пружинная (Гровер) М14,2,parts,,Стандартные изделия
15465,Шайба пружинная (Гровер) М16,2,parts,,Стандартные изделия
15466,Шайба резиновая (подушка) 12х40 H=10 под радиатор,2,parts,,Стандартные изделия
15467,Шайба 8,2,parts,,Стандартные изделия
15468,"Шплинт пружинный игольчатый d=3,5 мм",2,parts,,Стандартные изделия
15469,Шплинт пружинный игольчатый d=5 мм,2,parts,,Стандартные изделия
15470,Шплинт пружинный игольчатый d=6 мм,2,parts,,Стандартные изделия
15471,Шплинт пружинный игольчатый d=8 мм,2,parts,,Стандартные изделия
15472,Шплинт пружинный игольчатый d=9 мм,2,parts,,Стандартные изделия
15473,Шплинт резьбовой М12*42,2,parts,,Стандартные изделия
15474,"Шплинт 2,5х16",2,parts,,Стандартные изделия
15475,Шплинт 3х40,2,parts,,Стандартные изделия
15476,Шплинт 4х40,2,parts,,Стандартные изделия
15477,Шплинт 4х60,2,parts,,Стандартные изделия
15478,Шплинт 4х80,2,parts,,Стандартные изделия
15479,Шпонка 14х9х100 задней полуоси трактора Уралец,2,parts,,Стандартные изделия
15480,Шпонка 14х9х40 задней полуоси трактора Уралец,2,parts,,Стандартные изделия
15481,Шпонка 5х5х32 узла сцепления трактора Уралец,2,parts,,Стандартные изделия
15482,Шпонка 5х5х50 узла сцепления трактора Уралец,2,parts,,Стандартные изделия
15483,Шпонка 6х6х32 педального узла трактора Уралец,2,parts,,Стандартные изделия
15484,Шпонка 6х6х56 педального узла трактора Уралец,2,parts,,Стандартные изделия
15485,Шпонка 8х7х25,2,parts,,Стандартные изделия
15486,Шпонка 8х7х30,2,parts,,Стандартные изделия
15487,Штифт разрезной 10х70 мм пружинный цилиндрический,2,parts,,Стандартные изделия
15488,Штифт разрезной 8х36 мм.,2,parts,,Стандартные изделия
15489,Штифт цилиндрический В 10х25 (палец),2,parts,,Стандартные изделия
15490,Кольцо стопорное внутреннее D=100 мм.,2,parts,,Стандартные изделия
15491,Кольцо стопорное внутреннее D=25 мм.,2,parts,,Стандартные изделия
15492,"Кольцо стопорное внутреннее D=28 мм. (Для пальца поршневого КМ385ВТ, J285)",2,parts,,Стандартные изделия
15493,Кольцо стопорное внутреннее D=30 мм.,2,parts,,Стандартные изделия
15494,Кольцо стопорное внутреннее D=32 мм.,2,parts,,Стандартные изделия
15495,Кольцо стопорное внутреннее D=35 мм.,2,parts,,Стандартные изделия
15496,Кольцо стопорное внутреннее D=37 мм.,2,parts,,Стандартные изделия
15497,Кольцо стопорное внутреннее D=47 мм.,2,parts,,Стандартные изделия
15498,Кольцо стопорное внутреннее D=55 мм. (Кольцо упорное 55),2,parts,,Стандартные изделия
15499,Кольцо стопорное внутреннее D=62,2,parts,,Стандартные изделия
16790,Камера 9.50-20,2,parts,,"Колёса, шины, груза"
15500,Кольцо стопорное внутреннее D=75 мм.,2,parts,,Стандартные изделия
15501,Кольцо стопорное наруж. D=12 мм.,2,parts,,Стандартные изделия
15502,Кольцо стопорное наруж. D=24 мм.,2,parts,,Стандартные изделия
15503,Кольцо стопорное наруж. D=25 мм. (Кольцо упорное 25 ),2,parts,,Стандартные изделия
15504,Кольцо стопорное наруж. D=28 мм (молотковая косилка),2,parts,,Стандартные изделия
15505,Кольцо стопорное наруж. D=32 мм.,2,parts,,Стандартные изделия
15506,Кольцо стопорное наруж. D=35 мм.,2,parts,,Стандартные изделия
15507,Кольцо стопорное наруж. D=8 мм.,2,parts,,Стандартные изделия
15508,"Кольцо уплотнительное 103х110х3,5",2,parts,,Стандартные изделия
15509,"Кольцо уплотнительное 11х16х2,6",2,parts,,Стандартные изделия
15510,"Кольцо уплотнительное 115х120х3,4",2,parts,,Стандартные изделия
15511,"Кольцо уплотнительное 11,5х16,6х2,6",2,parts,,Стандартные изделия
15512,"Кольцо уплотнительное 13х18х2,5",2,parts,,Стандартные изделия
15513,"Кольцо уплотнительное 15,5х20х2,3",2,parts,,Стандартные изделия
15514,"Кольцо уплотнительное 15,5х20,3х2,7",2,parts,,Стандартные изделия
15515,Кольцо уплотнительное 17х2,2,parts,,Стандартные изделия
15516,"Кольцо уплотнительное 17х22х2,4",2,parts,,Стандартные изделия
15517,"Кольцо уплотнительное 17,5х22х2,2",2,parts,,Стандартные изделия
15518,"Кольцо уплотнительное 17,5х22х2,55",2,parts,,Стандартные изделия
15519,"Кольцо уплотнительное 18х23х2,55",2,parts,,Стандартные изделия
15520,"Кольцо уплотнительное 19х24х2,3",2,parts,,Стандартные изделия
15521,"Кольцо уплотнительное 20х25,3х2,4",2,parts,,Стандартные изделия
15522,"Кольцо уплотнительное 21х25х2,3",2,parts,,Стандартные изделия
15523,"Кольцо уплотнительное 22х28х3,5",2,parts,,Стандартные изделия
15524,"Кольцо уплотнительное 22,4х27,7х2,65",2,parts,,Стандартные изделия
15525,"Кольцо уплотнительное 23х30х3,5",2,parts,,Стандартные изделия
15526,"Кольцо уплотнительное 24х27х1,7",2,parts,,Стандартные изделия
15527,Кольцо уплотнительное 24х30х3,2,parts,,Стандартные изделия
15528,"Кольцо уплотнительное 28х34,5х3,5",2,parts,,Стандартные изделия
15529,"Кольцо уплотнительное 28х35х3,1",2,parts,,Стандартные изделия
15530,"Кольцо уплотнительное 28х3,55",2,parts,,Стандартные изделия
15531,"Кольцо уплотнительное 28,5х39,5х5,7",2,parts,,Стандартные изделия
15532,Кольцо уплотнительное 30х40х5,2,parts,,Стандартные изделия
15533,"Кольцо уплотнительное 31х37х3,5",2,parts,,Стандартные изделия
15534,"Кольцо уплотнительное 34,5х40х3",2,parts,,Стандартные изделия
15535,Кольцо уплотнительное 35х45х5,2,parts,,Стандартные изделия
15536,"Кольцо уплотнительное 38х50х5,7",2,parts,,Стандартные изделия
15537,"Кольцо уплотнительное 42х52х5,3",2,parts,,Стандартные изделия
15538,"Кольцо уплотнительное 43,5х52х3,5",2,parts,,Стандартные изделия
15539,"Кольцо уплотнительное 50х57х3,4",2,parts,,Стандартные изделия
15540,"Кольцо уплотнительное 52х63х5,7",2,parts,,Стандартные изделия
15541,"Кольцо уплотнительное 55х62,5х3",2,parts,,Стандартные изделия
15542,"Кольцо уплотнительное 56х62х3,5",2,parts,,Стандартные изделия
15543,"Кольцо уплотнительное 58х64х3,5",2,parts,,Стандартные изделия
15544,"Кольцо уплотнительное 60х70х5,5",2,parts,,Стандартные изделия
15545,"Кольцо уплотнительное 63х5,7",2,parts,,Стандартные изделия
15546,"Кольцо уплотнительное 69х74х3,4",2,parts,,Стандартные изделия
15547,"Кольцо уплотнительное 78,5х84х3,5",2,parts,,Стандартные изделия
15548,"Кольцо уплотнительное 8х11,8х2,3",2,parts,,Стандартные изделия
15549,Кольцо уплотнительное 8х12х2,2,parts,,Стандартные изделия
15550,"Кольцо уплотнительное 80х86х1,75",2,parts,,Стандартные изделия
15551,Кольцо уплотнительное 80х86х4,2,parts,,Стандартные изделия
15552,"Кольцо уплотнительное 80,5х88х3,5",2,parts,,Стандартные изделия
15553,"Кольцо уплотнительное 81х85,5х2,5",2,parts,,Стандартные изделия
15554,"Кольцо уплотнительное 82,5х87,5х2,2",2,parts,,Стандартные изделия
19725,Стартер (75мм/112мм 10 зуб.) L=278,2,parts,,"Стартеры, Генераторы"
19726,Стартер (75мм/112мм 10 зуб.) S1100/R195,2,parts,,"Стартеры, Генераторы"
19727,Стартер (75мм/112мм/11 зуб.) Lобщ.=270 мм редукторный KM385/ YD385/ TY290/295/ JD295,2,parts,,"Стартеры, Генераторы"
19728,Стартер (75мм/112мм/11 зуб.) Lобщ.=280 мм редукторный,2,parts,,"Стартеры, Генераторы"
19729,Стартер (75мм/112мм/11 зуб.) Lобщ.=295 мм редукторный KM385/ YD385/ TY290/295/ JD295,2,parts,,"Стартеры, Генераторы"
19730,Стартер (75мм/112мм 12 зуб.) S1110/ S1105,2,parts,,"Стартеры, Генераторы"
19732,Стартер (82мм/105мм 11 зуб.) S1100/ S195,2,parts,,"Стартеры, Генераторы"
19733,"Стартер (82мм/120мм 11 зуб) редукторный Xinchai 490B-51000 DF-404, FS180-3/FS184 с двигателем J285T",2,engines,,"Стартеры, Генераторы"
19735,"Шкив генератора РФ на Уралец 220, 224 с двигателем JD295 / TY295IT",2,engines,,"Стартеры, Генераторы"
19736,Шкив генератора 2JF200 TY295/290/ KM385/ JD295,2,parts,,"Стартеры, Генераторы"
19737,Вал ведомый 25мм углового редуктора (1:1) (под шпонку),2,parts,,Универсальные комплектующие
19738,Вал ведущий углового редуктора (шлицевой),2,parts,,Универсальные комплектующие
19739,Винт регулировки клапанного зазора L=32 мм М8х1 (с контргайкой),2,parts,,Универсальные комплектующие
19740,Втулка распорная углового редуктора,2,parts,,Универсальные комплектующие
19741,"Диск сцепления (D=228 мм; 15Т) 1- дисковое КМ385ВТ, TY295IT (JD), TY2100IT (JD)",2,parts,,Универсальные комплектующие
19742,Заглушка металлическая углового редуктора М16,2,parts,,Универсальные комплектующие
19743,Заглушка пластиковая углового редуктора (1:1) AM124,2,parts,,Универсальные комплектующие
19744,Конфеты “Минитрактор.рф” фирменные,2,parts,,Универсальные комплектующие
19745,"Корзина сцепления (1- дисковое сцепление) в сборе KM385, JD295, JD2100, TY295IT",2,parts,,Универсальные комплектующие
19746,Корпус углового редуктора (1:1) AM124,2,parts,,Универсальные комплектующие
19747,Редуктор угловой для навесных орудий (1:1; D=25 мм.),2,parts,,Универсальные комплектующие
19748,"Редуктор угловой повышающий (1:2,91; D=30 мм) без вала для молотковой косилки Н22",2,parts,,Универсальные комплектующие
19749,"Редуктор угловой с валом повышающий (1:2,91) для молотковой косилки Н22",2,parts,,Универсальные комплектующие
19750,Редуктор угловой Т-образный с валами 28 мм под шпонку (1:1),2,parts,,Универсальные комплектующие
19751,Редуктор угловой Т-образный с валами 32 мм под шпонку (1:1),2,parts,,Универсальные комплектующие
19752,Редуктор угловой Т-образный со шлицевыми валами 6Т (1:1),2,parts,,Универсальные комплектующие
19753,Редуктор угловой Т-образный 6Т/D=25/25 (1:1),2,parts,,Универсальные комплектующие
19754,Тележка ручная гидравлическая Уралец 2500кг,2,parts,,Универсальные комплектующие
19755,"Шайба регулировочная 25х32х0,3 углового редуктора",2,parts,,Универсальные комплектующие
19756,Шайба регулировочная 25х35х1 углового редуктора,2,parts,,Универсальные комплектующие
19757,Шайба регулировочная 25х35х2 углового редуктора,2,parts,,Универсальные комплектующие
19758,Шестерня коническая углового редуктора навесных орудий AM124-803.40.02,2,parts,,Универсальные комплектующие
19759,"Щуп для измерения зазора клапанов 0,35/ 0,4",2,parts,,Универсальные комплектующие
19760,"Щуп для измерения зазора клапанов 0,35/ 0,45",2,parts,,Универсальные комплектующие
19761,Крепление для сиденья,2,parts,,Сиденья (кресла)
19762,Крепление для сиденья Уралец Россия в сборе,2,parts,,Сиденья (кресла)
19764,Ремень безопасности для сиденья РФ,2,parts,,Сиденья (кресла)
19766,Сиденье мототрактора подрессоренное (кресло),2,parts,,Сиденья (кресла)
19768,"Сиденье с подлокотниками трактора Скаут, Русич, Кентавр (кресло)",2,parts,,Сиденья (кресла)
19769,Сиденье с подлокотниками (универсальное) (кресло),2,parts,,Сиденья (кресла)
19770,Сиденье тракторное (кресло),2,parts,,Сиденья (кресла)
19772,Сиденье тракторное Уралец (оригинальное) (кресло),2,parts,,Сиденья (кресла)
19773,Сиденье Уралец 220/224 Россия (кресло),2,parts,,Сиденья (кресла)
19775,ЗИП базовый (комплект фильтров) для трактора Уралец 220/224 (двиг. JD295),2,filters,,ЗИП
19776,ЗИП базовый (комплект фильтров) для трактора Уралец 160/180/220,2,filters,,ЗИП
19778,ЗИП расширенный для трактора Уралец 180/220 с дизелем TY290/295,2,parts,,ЗИП
19779,ЗИП расширенный для трактора Уралец 220/ 224 с дизелем TY295IT (JD),2,parts,,ЗИП
19783,Бак топливный дополнительный с датчиком уровня и креплением – Скаут 504,2,fuel-system,,Прочие запчасти
19784,Бампер передний универсальный,2,parts,,Прочие запчасти
19785,Барашек зажим дросселя (газа),2,parts,,Прочие запчасти
19786,Бендикс стартера TY290/295-12 зуб (старого образца),2,parts,,Прочие запчасти
19787,"Болты крепления заднего колеса Уралец 220,224",2,parts,,Прочие запчасти
19788,Борта для самодельного прицепа (4шт),2,parts,,Прочие запчасти
19789,БРС папа,2,parts,,Прочие запчасти
19790,БРС папа с грязезащитной заглушкой,2,parts,,Прочие запчасти
19791,"Вал карданный «Скаут» 6*6 шлицов, 1200 мм, трехлимонник, с кожухом, усиленный",2,parts,,Прочие запчасти
19792,"Вал карданный «Скаут» 6*8 шлицов, 1000 мм, трехлимонник, с кожухом, усиленный",2,parts,,Прочие запчасти
19793,"Вал карданный 6*6 шлицов, 1800 мм, трехлимонник, крестовина 27х74.5 (25-45 л.с.) с кожухом",2,parts,,Прочие запчасти
19794,"Вал карданный 6*6 шлицов, 830 мм, трехлимонник, крестовина 24х63 с кожухом",2,parts,,Прочие запчасти
19795,Вал первичный L368 СКАУТ Т-15/Т-22/Т-25/ ФАЙТЕР Т-15/Т-22,2,parts,,Прочие запчасти
19796,Вал почвофрезы верхний L=154 мм,2,parts,,Прочие запчасти
19797,Вал почвофрезы нижний L=270 мм,2,parts,,Прочие запчасти
