title,url,brand,category,stock,article,price,image_url,description
"Ось вилки переключения зад передачи Foton 244, Jinma 244/264",https://zip-agro.ru/os-vilki-pereklyucheniya-zad-peredachi-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.190,957.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bed181d18c-d0b2d0b8d0bbd0bad0b8-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0b7d0b0d0b4-d0bfd0b5d180d0b5d0b4d0b0d187d0b8-foton-244_60e41c5c9e8c9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Ось вилки переключения оборотов ВОМ Foton 244, Jinma 244/264",https://zip-agro.ru/os-vilki-pereklyucheniya-oborotov-vom-foton-244-jinma-244264,Foton,Запчасти,В наличии,TE250.413B-01,869.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bed181d18c-d0b2d0b8d0bbd0bad0b8-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bed0b1d0bed180d0bed182d0bed0b2-d0b2d0bed0bc-foton-244_60e41c617f4cc-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Ось сателлита L-130 мм диаметр 20 мм Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/os-satellita-l-130-mm-diametr-20-mm-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT250.37.198,952.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bed181d18c-d181d0b0d182d0b5d0bbd0b8d182d0b0-l-130-mm-o20mm-foton-244-d0b4d182d0b7-244-jinma-244-264_60e41c664d22e-170x170.jpeg,"Ось сателита  Foton 244, ДТЗ 244, Jinma 244/264
Длина вала (мм) — 130
Диаметр (мм) — 20
Вес (гр.) —
.."
"Ось сателлитов переднего моста L-108 мм Foton 244, Jinma 244/264",https://zip-agro.ru/os-satellitov-perednego-mosta-l-108-mm-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.145,671.60,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bed181d18c-d181d0b0d182d0b5d0bbd0bbd0b8d182d0bed0b2-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-l-108mm-foton-244-jinma-244-264_60e41c6b1e7d7-170x170.jpeg,"Ось сателлитов переднего моста Foton 244, Jinma 244/264
Длина вала (мм) — 108
Диаметр (мм) — 
Вес (г.."
Отстойник топлива  Foton 240/254,https://zip-agro.ru/otstojnik-topliva-foton-240254,Foton,Запчасти,В наличии,,1573.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bed182d181d182d0bed0b9d0bdd0b8d0ba-d182d0bed0bfd0bbd0b8d0b2d0b0-foton-240-254_60e42a4574ebc-170x170.jpeg,"Отстойник топлива — Foton 240-254
Высота общая (мм) — 165
Диаметр колбы (мм) — 50
Резьба боковая — М.."
"Палец тормозной колодки неподвижный Foton 244, Jinma 244/264",https://zip-agro.ru/palets-tormoznoj-kolodki-nepodvignyj-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.43.122,614.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0b0d0bbd0b5d186-d182d0bed180d0bcd0bed0b7d0bdd0bed0b9-d0bad0bed0bbd0bed0b4d0bad0b8-d0bdd0b5d0bfd0bed0b4d0b2d0b8d0b6d0bdd18bd0b9-foto_60e41c70d9134-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Палец тормозной колодки подвижный Foton 244, Jinma 244/264",https://zip-agro.ru/palets-tormoznoj-kolodki-podvignyj-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.43.124,772.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd0b0d0bbd0b5d186-d182d0bed180d0bcd0bed0b7d0bdd0bed0b9-d0bad0bed0bbd0bed0b4d0bad0b8-d0bfd0bed0b4d0b2d0b8d0b6d0bdd18bd0b9-foton-244-jinma_60e41c75b9ce0-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Палец-фиксатор нижней тяги Foton 240/244,https://zip-agro.ru/palets-fiksator-nignej-tyagi-foton-240244,Foton,Запчасти,В наличии,FT250.56.021a,276.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bfd0b0d0bbd0b5d186-d184d0b8d0bad181d0b0d182d0bed180-d0bdd0b8d0b6d0bdd0b5d0b9-d182d18fd0b3d0b8-foton-240-244_60e41f568a4a8-170x170.jpeg,"Палец-фиксатор нижней тяги Foton 240/244
Вес (гр.) — 75
                                            .."
"Панель приборов в сборе Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/panel-priborov-v-sbore-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,TE250.487,9845.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bfd0b0d0bdd0b5d0bbd18c-d0bfd180d0b8d0b1d0bed180d0bed0b2-d0b2-d181d0b1d0bed180d0b5-foton-244-d0b4d182d0b7-244-jinma-244-264_60e41c7a9a78d-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Панель приборов в сборе Foton 354/404,https://zip-agro.ru/panel-priborov-v-sbore-foton-354404,Foton,Запчасти,В наличии,FT300.48.061a,8204.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd180d0b8d0b1d0bed180d0bdd0b0d18f-d0b4d0bed181d0bad0b0-foton-354-404_60e41cac8112d-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Патрубок радиатора нижний DongFeng 240/244, Foton 240/244, Jinma 240/244",https://zip-agro.ru/patrubok-radiatora-nignij-dongfeng-240244-foton-240244-jinma-240244,Foton,Запчасти,В наличии,200.00.302-1,925.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0bdd0b8d0b6d0bdd0b8d0b9-dongfeng-240-244-foton-240-244-jinma-240-244_60e41d2632d13-170x170.jpeg,"Патрубок радиатора нижний DongFeng 240/244, Foton 240/244, Jinma 240/244
Диаметр (мм) — 38
Длина (.."
Первичный вал в сборе Foton 240/244,https://zip-agro.ru/pervichnyj-val-v-sbore-foton-240244,Foton,Запчасти,В наличии,FT250.37.014,2766.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bfd0b5d180d0b2d0b8d187d0bdd18bd0b9-d0b2d0b0d0bb-d0b2-d181d0b1d0bed180d0b5-foton-240-244_60e41f5c4e444-170x170.jpeg,"Первичный вал в сборе Foton 240/244
Длина (мм) — 395
Количество шлицов (шт.) — 15 / 16 / 15
Диаметр .."
Переключатели приборной доски левые Foton 354/404,https://zip-agro.ru/pereklyuchateli-pribornoj-doski-levye-foton-354404,Foton,Запчасти,В наличии,FT300.48D.2.3,1370.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bfd0b5d180d0b5d0bad0bbd18ed187d0b0d182d0b5d0bbd0b8-d0bfd180d0b8d0b1d0bed180d0bdd0bed0b9-d0b4d0bed181d0bad0b8-d0bbd0b5d0b2d18bd0b5-foto_60e41c7f55f52-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Переключатели приборной доски правые Foton 354/404,https://zip-agro.ru/pereklyuchateli-pribornoj-doski-pravye-foton-354404,Foton,Запчасти,В наличии,FT300.48D.2.4,1276.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd0b5d180d0b5d0bad0bbd18ed187d0b0d182d0b5d0bbd0b8-d0bfd180d0b8d0b1d0bed180d0bdd0bed0b9-d0b4d0bed181d0bad0b8-d0bfd180d0b0d0b2d18b_60e41c84869ff-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Пластина замковая Foton 240/244,https://zip-agro.ru/plastina-zamkovaya-foton-240244,Foton,Запчасти,В наличии,FT250.37.195,59.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bfd0bbd0b0d181d182d0b8d0bdd0b0-d0b7d0b0d0bcd0bad0bed0b2d0b0d18f-foton-240-244_60e41c89a4786-170x170.jpeg,"Пластина замковая Foton 240/244
Длина (мм) — 74
Ширина (мм) — 27
Вес (гр.) — 12
                    .."
Пластина упорная отжимного рычага Foton 240/244,https://zip-agro.ru/plastina-upornaya-otgimnogo-rychaga-foton-240244,Foton,Запчасти,В наличии,FT300.21.118,70.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0bbd0b0d181d182d0b8d0bdd0b0-d183d0bfd0bed180d0bdd0b0d18f-d0bed182d0b6d0b8d0bcd0bdd0bed0b3d0be-d180d18bd187d0b0d0b3d0b0-foton-240-244_60e41c8e95b88-170x170.jpeg,"Пластина упорная отжимного рычага Foton 240/244
Длина (мм) — 33
Ширина (мм) — 16
Толщина (мм) — 2,7
.."
"Подшипник игольчатый 26*30*28 Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/podshipnik-igolchatyj-263028-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,TE250.412B-07,419.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0ba-d0b8d0b3d0bed0bbd18cd187d0b0d182d18bd0b9-foton-244-d0b4d182d0b7-244-jinma-244-264_60e42993ee963-170x170.jpeg,"Подшипник игольчатый Foton 244, ДТЗ 244, Jinma 244/264
Диаметр внутренний (мм) — 26
Диаметр наружный.."
"Полукольцо стопорное передней ступицы Foton 244, Jinma 244/264",https://zip-agro.ru/polukoltso-stopornoe-perednej-stupitsy-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.112,88.55,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bfd0bed0bbd183d0bad0bed0bbd18cd186d0be-d181d182d0bed0bfd0bed180d0bdd0bed0b5-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b9-d181d182d183d0bfd0b8_60e41c935a792-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Полуось перед моста правая L-235 мм, Z-18/18 Foton 354/404",https://zip-agro.ru/poluos-pered-mosta-pravaya-l-235-mm-z-1818-foton-354404,Foton,Запчасти,В наличии,FT304.31F.128,1679.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0bed0bbd183d0bed181d18c-d0bfd0b5d180d0b5d0b4-d0bcd0bed181d182d0b0-d0bfd180d0b0d0b2d0b0d18f-l-235mm-z-18-18-foton-354-404_60e41c9827f67-170x170.jpeg,"Полуось перед моста правая Foton 354/404
Длина вала (мм) — 235
Диаметр (мм) — 
Количество шлицов (шт.."
"Полуось переднего моста левая L-440 мм, Z-15/15 Foton 244, Jinma 244/264",https://zip-agro.ru/poluos-perednego-mosta-levaya-l-440-mm-z-1515-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.142,3500.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0bfd0bed0bbd183d0bed181d18c-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-d0bbd0b5d0b2d0b0d18f-l-440mm-z-15-15-foton-244-jinma-244-26_60e41c9ce4d2f-170x170.jpeg,"Полуось переднего моста левая Foton 244, Jinma 244/264
Длина вала (мм) — 440
Диаметр (мм) — 29
Ко.."
"Полуось переднего моста правая L-430 мм, Z-15/15 Foton 244, Jinma 244/264",https://zip-agro.ru/poluos-perednego-mosta-pravaya-l-430-mm-z-1515-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.151,2076.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd0bed0bbd183d0bed181d18c-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bcd0bed181d182d0b0-d0bfd180d0b0d0b2d0b0d18f-l-430mm-z-15-15-foton-244-jinma_60e41ca1e0412-170x170.jpeg,"Полуось переднего моста правая Foton 244, Jinma 244/264
Длина оси (мм) — 430
Диаметр (мм) — 
Количес.."
"Поршень гидравлики в сборе диаметр 70 мм Foton 244, ДТЗ 244, Jinma 244/264",https://zip-agro.ru/porshen-gidravliki-v-sbore-diametr-70-mm-foton-244-dtz-244-jinma-244264,Foton,Запчасти,В наличии,FT250.55.011,2006.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd0bed180d188d0b5d0bdd18c-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d0bad0b8-d0b2-d181d0b1d0bed180d0b5-o70-mm-foton-244-d0b4d182d0b7-244-jinma-244-264_60e41ca6b674a-170x170.jpeg,"Поршень гидравлики в сборе Foton 244, ДТЗ 244, Jinma 244/264
Высота поршня (мм) — 65
Диаметр поршня .."
"Привод дроссельной заслонки Foton 244, Jinma 244/264",https://zip-agro.ru/privod-drosselnoj-zaslonki-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.20.015,537.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bfd180d0b8d0b2d0bed0b4-d0b4d180d0bed181d0b5d0bbd18cd0bdd0bed0b9-d0b7d0b0d181d0bbd0bed0bdd0bad0b8-foton-244-jinma-244-264_60e41cb166e77-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Прокладка глушителя Foton 240/244,https://zip-agro.ru/prokladka-glushitelya-foton-240244,Foton,Запчасти,В наличии,FT250.22.030,136.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d0b3d0bbd183d188d0b8d182d0b5d0bbd18f-foton-240-244_60e41cb61696b-170x170.jpeg,"Прокладка глушителя Foton 240/244
Межболтовое расстояние (мм) — 66
Диаметр (мм) — 47
Толщина (мм) — .."
Прокладка регулировочная Foton 240/244,https://zip-agro.ru/prokladka-regulirovochnaya-foton-240244,Foton,Запчасти,В наличии,FT250.37.204,70.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd0b0d18f-foton-240-244_60e41cbb57ccc-170x170.jpeg,"Прокладка регулировочная Foton 240/244
Длина (мм) — 122
Толщина (мм) — 0,5
Вес (гр.) — 7
           .."
Прокладка регулировочная вторичного вала Foton 240/244,https://zip-agro.ru/prokladka-regulirovochnaya-vtorichnogo-vala-foton-240244,Foton,Запчасти,В наличии,FT250.37.123,78.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd0b0d18f-d0b2d182d0bed180d0b8d187d0bdd0bed0b3d0be_60e41cc08431b-170x170.jpeg,"Прокладка регулировочная вторичного вала Foton 240/244
Длина (мм) — 64
Диаметр отверстий (мм) — 11 
.."
Проушина навесного механизма Foton 240/244/250/254,https://zip-agro.ru/proushina-navesnogo-mehanizma-foton-240244250254,Foton,Запчасти,В наличии,FT250.56.138a,460.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0bfd180d0bed183d188d0b8d0bdd0b0-d0bdd0b0d0b2d0b5d181d0bdd0bed0b3d0be-d0bcd0b5d185d0b0d0bdd0b8d0b7d0bcd0b0-foton-240-244-250-254_60e41cc56d3a1-170x170.jpeg,"Проушина навесного механизма Foton 240/244/250/254
Длина общая (мм) — 127
Резьба — М19
Диаметр посад.."
Пружина вилки блокировки дифференциала Foton 240/244,https://zip-agro.ru/prugina-vilki-blokirovki-differentsiala-foton-240244,Foton,Запчасти,В наличии,FT250.37.263,170.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd180d183d0b6d0b8d0bdd0b0-d0b2d0b8d0bbd0bad0b8-d0b1d0bbd0bed0bad0b8d180d0bed0b2d0bad0b8-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8_60e41cca661f6-170x170.jpeg,"Пружина вилки блокировки дифференциала Foton 240/244
Длина (мм) — 69
Диаметр (мм) — 23
Вес (гр.) — 1.."
Пружина кручения стопора педали тормоза Foton 240/244,https://zip-agro.ru/prugina-krucheniya-stopora-pedali-tormoza-foton-240244,Foton,Запчасти,В наличии,FT250.43.157,110.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd180d183d0b6d0b8d0bdd0b0-d0bad180d183d187d0b5d0bdd0b8d18f-d181d182d0bed0bfd0bed180d0b0-d0bfd0b5d0b4d0b0d0bbd0b8-d182d0bed180d0bc_60e41ccf502af-170x170.jpeg,"Пружина кручения стопора педали тормоза Foton 240/244
Длина (мм) — 55
Диаметр (мм) — 19
Вес (гр.) — .."
Пружина отжимного рычага Foton 250/254,https://zip-agro.ru/prugina-otgimnogo-rychaga-foton-250254,Foton,Запчасти,В наличии,FT300.21.120,177.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd180d183d0b6d0b8d0bdd0b0-d0bed182d0b6d0b8d0bcd0bdd0bed0b3d0be-d180d18bd187d0b0d0b3d0b0-foton-250-254_60e41cd4b140d-170x170.jpeg,"Пружина отжимного рычага Foton 250/254
Вес (гр.) — 10
                                              .."
Пружина педали сцепления Foton 240/244,https://zip-agro.ru/prugina-pedali-stsepleniya-foton-240244,Foton,Запчасти,В наличии,FT200.21.101,147.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bfd180d183d0b6d0b8d0bdd0b0-d0bfd0b5d0b4d0b0d0bbd0b8-d181d186d0b5d0bfd0bbd0b5d0bdd0b8d18f-foton-240-244_60e41cdaa1758-170x170.jpeg,"Пружина педали сцепления Foton 240/244
Длина (мм) — 85
Диаметр (мм) — 21
Вес (гр.) — 55
            .."
Пружина рычага отжимного Foton 240/244,https://zip-agro.ru/prugina-rychaga-otgimnogo-foton-240244,Foton,Запчасти,В наличии,FT250.21B.121,220.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bfd180d183d0b6d0b8d0bdd0b0-d180d18bd187d0b0d0b3d0b0-d0bed182d0b6d0b8d0bcd0bdd0bed0b3d0be-foton-240-244_60e41f61baadd-170x170.jpeg,"Пружина рычага отжимного Foton 240/244
Вес (гр.) — 15
                                              .."
Пружина рычага переключения передач Foton 240/244,https://zip-agro.ru/prugina-rychaga-pereklyucheniya-peredach-foton-240244,Foton,Запчасти,В наличии,FT250.37.183,147.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd180d183d0b6d0b8d0bdd0b0-d180d18bd187d0b0d0b3d0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-foto_60e41cdf782bc-170x170.jpeg,"Пружина рычага переключения передач Foton 240/244
Длина (мм) — 45
Диаметр (мм) — 37 — 25
Вес (гр.) —.."
Пружина седла выжимного подшипника Foton 240/244,https://zip-agro.ru/prugina-sedla-vygimnogo-podshipnika-foton-240244,Foton,Запчасти,В наличии,FT200.21.106,59.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bfd180d183d0b6d0b8d0bdd0b0-d181d0b5d0b4d0bbd0b0-d0b2d18bd0b6d0b8d0bcd0bdd0bed0b3d0be-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-foton-240_60e41ce457aab-170x170.jpeg,"Пружина седла выжимного подшипника Foton 240/244
Вес (гр.) — 7
                                     .."
Пружина сцепления тарельчатая Foton 250/254,https://zip-agro.ru/prugina-stsepleniya-tarelchataya-foton-250254,Foton,Запчасти,В наличии,FT250.21B.105,2489.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd180d183d0b6d0b8d0bdd0b0-d181d186d0b5d0bfd0bbd0b5d0bdd0b8d18f-d182d0b0d180d0b5d0bbd18cd187d0b0d182d0b0d18f-foton-250-254_60e41cea34074-170x170.jpeg,"Пружина сцепления тарельчатая Foton 250/254
Диаметр (мм) — 134 / 199
Вес (гр.) — 320
               .."
"Пружина тормозных колодок Foton 244, Jinma 244/264",https://zip-agro.ru/prugina-tormoznyh-kolodok-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.43.123,170.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bfd180d183d0b6d0b8d0bdd0b0-d182d0bed180d0bcd0bed0b7d0bdd18bd185-d0bad0bed0bbd0bed0b4d0bed0ba-foton-244-jinma-244-264_60e41cef8a4f9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Пыльник войлочный DongFeng 240/244, Foton 240/244, Jinma 240/244",https://zip-agro.ru/pylnik-vojlochnyj-dongfeng-240244-foton-240244-jinma-240244,Foton,Запчасти,В наличии,304.30.130,217.35,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bfd18bd0bbd18cd0bdd0b8d0ba-d0b2d0bed0b9d0bbd0bed187d0bdd18bd0b9-dongfeng-240-244-foton-240-244-jinma-240-244_60e41dd04a3e8-170x170.jpeg,"Пыльник войлочный DongFeng 240/244, Foton 240/244, Jinma 240/244
Диаметр наружный/внутренний (мм) — .."
Пыльник рычага переключения передач Foton 240/244,https://zip-agro.ru/pylnik-rychaga-pereklyucheniya-peredach-foton-240244,Foton,Запчасти,В наличии,FT250.37.181,121.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bfd18bd0bbd18cd0bdd0b8d0ba-d180d18bd187d0b0d0b3d0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-foto_60e41cf47ebbc-170x170.jpeg,"Пыльник рычага переключения передач Foton 240/244  материал — резина.
Диаметр внутри (мм) — 17
Диаме.."
Пыльник ступицы перед колеса Z-11 Foton 354/404,https://zip-agro.ru/pylnik-stupitsy-pered-kolesa-z-11-foton-354404,Foton,Запчасти,В наличии,FT304.31F,373.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bfd18bd0bbd18cd0bdd0b8d0ba-d181d182d183d0bfd0b8d186d18b-d0bfd0b5d180d0b5d0b4-d0bad0bed0bbd0b5d181d0b0-z-11-foton-354-404_60e41cf9ebe90-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Пыльник ступицы перед колеса Z-12 Foton 244, Jinma 244/264",https://zip-agro.ru/pylnik-stupitsy-pered-kolesa-z-12-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.31F.113,243.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd18bd0bbd18cd0bdd0b8d0ba-d181d182d183d0bfd0b8d186d18b-d0bfd0b5d180d0b5d0b4-d0bad0bed0bbd0b5d181d0b0-z-12-foton-244-jinma-244-264_60e41cfecb3e2-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Пыльник цилиндра гидравлического ГУР Foton 354/404,https://zip-agro.ru/pylnik-tsilindra-gidravlicheskogo-gur-foton-354404,Foton,Запчасти,В наличии,FT304.31F.027,463.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd18bd0bbd18cd0bdd0b8d0ba-d186d0b8d0bbd0b8d0bdd0b4d180d0b0-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0bed0b3d0be-d0b3d183_60e41d0390700-170x170.jpeg,"Пыльник цилиндра гидравлического ГУР Foton 354/404
Длина общая (мм) — 200
Диаметр внутренний посадоч.."
Радиатор 390*540*205 Foton 244,https://zip-agro.ru/radiator-390540205-foton-244,Foton,Запчасти,В наличии,TE250.13B.1,21097.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d180d0b0d0b4d0b8d0b0d182d0bed180-390540205-foton-244_60e41d0880875-170x170.jpeg,"Радиатор Foton 244, Jinma 244
Высота общая (мм) — 620
Высота без шпилек и заливной горловины (мм) — .."
"Раскос регулировочный в сборе навесного механизма Foton 244, Jinma 244/264",https://zip-agro.ru/raskos-regulirovochnyj-v-sbore-navesnogo-mehanizma-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT250.56.011,3455.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d180d0b0d181d0bad0bed181-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd18bd0b9-d0b2-d181d0b1d0bed180d0b5-d0bdd0b0d0b2d0b5d181d0bd_60e41d0e53ad4-170x170.jpeg,"Раскос регулировочный в сборе навесного механизма Foton 244, Jinma 244/264
Длина общая (мм) — 450-60.."
"Распределитель гидравлический Foton, Jinma, ДТЗ",https://zip-agro.ru/raspredelitel-gidravlicheskij-foton-jinma-dtz,Foton,Запчасти,В наличии,FT250.57.001,6810.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-foton-jinma-d0b4d182_60e41d13465f9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
"Распределитель потока насос — ГУР — подъемник Foton 244, Jinma 244/264",https://zip-agro.ru/raspredelitel-potoka-nasos-gur-podaemnik-foton-244-jinma-244264,Foton,Запчасти,В наличии,FT254.40.030,6090.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d0bfd0bed182d0bed0bad0b0-d0bdd0b0d181d0bed181-d0b3d183d180-d0bf_60e41d19c32a1-170x170.jpeg,"Распределитель потока насос — ГУР — подъемник Foton 244, Jinma 244/264
                            .."
Реле главное силовое Foton 240/244,https://zip-agro.ru/rele-glavnoe-silovoe-foton-240244,Foton,Запчасти,В наличии,11747ТР,547.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d180d0b5d0bbd0b5-d0b3d0bbd0b0d0b2d0bdd0bed0b5-d181d0b8d0bbd0bed0b2d0bed0b5-foton-240-244_60e41d1e94e2b-170x170.jpeg,"Реле главное силовое Foton 240/244
Вес (гр.) — 30
                                                  .."
Реле поворотов Foton 240/244,https://zip-agro.ru/rele-povorotov-foton-240244,Foton,Запчасти,В наличии,11748ТР,688.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d0b5d0bbd0b5-d0bfd0bed0b2d0bed180d0bed182d0bed0b2-foton-240-244_60e41f6aeb150-170x170.jpeg,"Реле поворотов Foton 240/244
Вес (гр.) — 48
                                                        .."
