title,url,brand,category,stock,article,price,image_url,description
Крышка радиатора Xingtai 120/220,https://zip-agro.ru/kryshka-radiatora-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,18.13.022,480.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bad180d18bd188d0bad0b0-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-xingtai-120-220_60e41c6d4dd50-170x170.jpeg,"Крышка радиатора Xingtai 120/220
Диаметр внутренний/наружный (мм) — 51/70
Высота (мм) — 26
Вес (г.."
Крышка радиатора большая Xingtai,https://zip-agro.ru/kryshka-radiatora-bolshaya-xingtai,Xingtai/Уралец,Запчасти,В наличии,18.13.022,430.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bad180d18bd188d0bad0b0-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0b1d0bed0bbd18cd188d0b0d18f-xingtai_60e41c72a8a79-170x170.jpeg,"Крышка радиатора большая Xingtai
Диаметр внутренний/наружный (мм) — 50/70
Высота (мм) — 26
Вес (г.."
Крышка радиатора малая Xingtai,https://zip-agro.ru/kryshka-radiatora-malaya-xingtai,Xingtai/Уралец,Запчасти,В наличии,,253.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bad180d18bd188d0bad0b0-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0bcd0b0d0bbd0b0d18f-xingtai_60e41c7876e02-170x170.jpeg,"Крышка радиатора малая Xingtai
Диаметр внутренний/наружный (мм) — 39/59
Высота (мм) — 30
Вес (гр.) —.."
Крышка ступицы перед колеса Xingtai 120/220,https://zip-agro.ru/kryshka-stupitsy-pered-kolesa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.31.104,405.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bad180d18bd188d0bad0b0-d181d182d183d0bfd0b8d186d18b-d0bfd0b5d180d0b5d0b4-d0bad0bed0bbd0b5d181d0b0-xingtai-120-220_60e41c7dc65ee-170x170.jpeg,"Крышка ступицы перед колеса Xingtai 120/220
Высота (мм) — 26
Вес (гр.) — 26
                        .."
Крышка топливного бака Xingtai 220,https://zip-agro.ru/kryshka-toplivnogo-baka-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,220.50.014,395.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bad180d18bd188d0bad0b0-d182d0bed0bfd0bbd0b8d0b2d0bdd0bed0b3d0be-d0b1d0b0d0bad0b0-xingtai-220_60e41c82af421-170x170.jpeg,"Крышка топливного бака Xingtai 220 Подходит к баку (7927) Xingtai 180/220
Диаметр (мм) — 65
Высота (.."
Крышка топливного бака с фильтрующей сеткой Xingtai 120,https://zip-agro.ru/kryshka-toplivnogo-baka-s-filtruyuschej-setkoj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,9571ТР,440.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bad180d18bd188d0bad0b0-d182d0bed0bfd0bbd0b8d0b2d0bdd0bed0b3d0be-d0b1d0b0d0bad0b0-d181-d184d0b8d0bbd18cd182d180d183d18ed189d0b5d0b9_60e41c881b343-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Кулак тормозной Xingtai 120,https://zip-agro.ru/kulak-tormoznoj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT10T.43.105,437.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bad183d0bbd0b0d0ba-d182d0bed180d0bcd0bed0b7d0bdd0bed0b9-xingtai-120_60e41c8d5ed74-170x170.jpeg,"Кулак тормозной 10Т.43.105 XT120
Диаметр (мм) — 18/25
Длина (мм) — 117/12
Вес (гр.) — 228
          .."
Маслопровод НШ выпускной (с 2007 года) Xingtai 120/220,https://zip-agro.ru/masloprovod-nsh-vypusknoj-s-2007-goda-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.57.209-1,739.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bcd0b0d181d0bbd0bed0bfd180d0bed0b2d0bed0b4-d0bdd188-d0b2d18bd0bfd183d181d0bad0bdd0bed0b9-d181-2007-d0b3d0bed0b4d0b0-xingtai-120-220_60e41c92a7205-170x170.jpeg,"Маслопровод НШ выпускной (с 2007 года) Xingtai 120/220
Длина (мм) — 600
Диаметр штуцера (мм) — 16
Ме.."
Маслопровод НШ выпускной Xingtai 120/220,https://zip-agro.ru/masloprovod-nsh-vypusknoj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.54A.011-1,882.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bcd0b0d181d0bbd0bed0bfd180d0bed0b2d0bed0b4-d0bdd188-d0b2d18bd0bfd183d181d0bad0bdd0bed0b9-xingtai-120-220_60e41c97948ac-170x170.jpeg,"Маслопровод НШ выпускной Xingtai 120/220
Диаметр (мм) — штуцер 16
Длина (мм) — 445
Вес (гр.) — 258
 .."
Муфта (Втулка) шлицевая неподвижная ВОМ Z-6 Xingtai 120/220,https://zip-agro.ru/vtulka-shlitsevaya-nepodvignaya-vom-z-6-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.37.111,1260.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b2d182d183d0bbd0bad0b0-d188d0bbd0b8d186d0b5d0b2d0b0d18f-d0bdd0b5d0bfd0bed0b4d0b2d0b8d0b6d0bdd0b0d18f-d0b2d0bed0bc-z-6-xingtai-120-220_60e41fd4ad80b-170x170.jpeg,"Втулка шлицевая неподвижная ВОМ Z-6 Xingtai 120/220
Диаметр (мм) — 36
Количество шлицов (шт.) — 6/.."
Муфта соединительная 4 отверстия Xingtai 120/160,https://zip-agro.ru/mufta-soedinitelnaya-tekstolit-4-otverstiya-xingtai-120160,Xingtai/Уралец,Запчасти,В наличии,14.36.101-1,480.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bcd183d184d182d0b0-d181d0bed0b5d0b4d0b8d0bdd0b8d182d0b5d0bbd18cd0bdd0b0d18f-d182d0b5d0bad181d182d0bed0bbd0b8d182-4-d0bed182d0b2d0b5_60e41c9c820b2-170x170.jpeg,"Муфта резиновая, 
Межболтовое расстояние по диагонали — 80 мм; 
Между ближайшими отверстиями — 56 .."
"Наконечник рулевой, левая резьба М15 (конус 10 — 12 мм) Xingtai 120",https://zip-agro.ru/nakonechnik-rulevoj-levaya-rezba-m15-konus-10-12-mm-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,,920.00,https://zip-agro.ru/image/cache/catalog/zapshasti/6/7091-1-170x170.JPG,"Наконечник рулевой, левая резьба М15 (конус 10 — 12mm) Xingtai 120
Длина (мм) — 94
Диаметр отверстия.."
"Наконечник рулевой, левая резьба М16 (конус 12 — 10 мм) Xingtai 120",https://zip-agro.ru/nakonechnik-rulevoj-levaya-rezba-m16-konus-12-14-mm-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,10T.31.015,776.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bdd0b0d0bad0bed0bdd0b5d187d0bdd0b8d0ba-d180d183d0bbd0b5d0b2d0bed0b9-d0bbd0b5d0b2d0b0d18f-d180d0b5d0b7d18cd0b1d0b0-d0bc16-d0bad0be_60e41cabc17dc-170x170.jpeg,"Наконечник рулевой, левая резьба М16 (конус 12 — 10mm) Xingtai 120
Диаметр отверстия (мм) — 14.5 
.."
"Наконечник рулевой, правая резьба М15 (конус 10 — 12 мм) Xingtai 120",https://zip-agro.ru/nakonechnik-rulevoj-pravaya-rezba-m15-konus-10-12-mm-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,,920.00,https://zip-agro.ru/image/cache/catalog/zapshasti/7/7092-1-170x170.JPG,"Наконечник рулевой, правая резьба М15 (конус 10 — 12mm) Xingtai 120
Длина (мм) — 94
Диаметр отверсти.."
"Наконечник рулевой, правая резьба М16 (конус 12 — 14 мм) Xingtai 120",https://zip-agro.ru/nakonechnik-rulevoj-pravaya-rezba-m16-konus-12-14-mm-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,10T.31.016,776.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bdd0b0d0bad0bed0bdd0b5d187d0bdd0b8d0ba-d180d183d0bbd0b5d0b2d0bed0b9-d0bfd180d0b0d0b2d0b0d18f-d180d0b5d0b7d18cd0b1d0b0-d0bc16-d0ba_60e41cb55e9cb-170x170.jpeg,"Наконечник рулевой, правая резьба М16 (конус 12 — 14mm) Xingtai 120
Диаметр отверстия (мм) — 14.5 
К.."
"Наконечник рулевой, правая резьба М18 (конус 12 — 14 мм) Xingtai 220",https://zip-agro.ru/nakonechnik-rulevoj-pravaya-rezba-m18-konus-12-14-mm-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,160.31.019,785.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bdd0b0d0bad0bed0bdd0b5d187d0bdd0b8d0ba-d180d183d0bbd0b5d0b2d0bed0b9-d0bfd180d0b0d0b2d0b0d18f-d180d0b5d0b7d18cd0b1d0b0-o18mm-d0bad0be_60e41cb093535-170x170.jpeg,"Наконечник рулевой, правая резьба М18 (конус 12 — 14mm) Xingtai 220
Диаметр (мм) — конус 14/12
Вес (.."
Направляющая рычага переключения передач Xingtai 120/220,https://zip-agro.ru/napravlyayuschaya-rychaga-pereklyucheniya-peredach-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.37.167,287.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0bdd0b0d0bfd180d0b0d0b2d0bbd18fd18ed189d0b0d18f-d180d18bd187d0b0d0b3d0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5_60e41cba2d0c2-170x170.jpeg,"Направляющая рычага переключения передач Xingtai 120/220
Высота (мм) — 4
Вес (гр.) — 84
            .."
Опора корпуса выжимного подшипника Xingtai 120/220,https://zip-agro.ru/opora-korpusa-vygimnogo-podshipnika-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.21.103,1180.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bed0bfd0bed180d0b0-d0bad0bed180d0bfd183d181d0b0-d0b2d18bd0b6d0b8d0bcd0bdd0bed0b3d0be-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-xingtai-12_60e41cbfb16dc-170x170.jpeg,"Опора корпуса выжимного подшипника Xingtai 120/180
Диаметр (мм) — 41/34/26
Межболтовое расстояние .."
Опора корпуса выжимного подшипника Xingtai 240/244,https://zip-agro.ru/opora-korpusa-vygimnogo-podshipnika-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.21.103,909.65,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bed0bfd0bed180d0b0-d0bad0bed180d0bfd183d181d0b0-d0b2d18bd0b6d0b8d0bcd0bdd0bed0b3d0be-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-xingtai-24_60e41cc4d33a7-170x170.jpeg,"Опора корпуса выжимного подшипника Xingtai 220/240/244
Длина общая (мм) — 110
Длина трубы (мм) — 70
.."
Опора рычага переключения передач Xingtai 120/220,https://zip-agro.ru/opora-rychaga-pereklyucheniya-peredach-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.37.365,537.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bed0bfd0bed180d0b0-d180d18bd187d0b0d0b3d0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-xingtai-120-220_60e41cca63e12-170x170.jpeg,"Опора рычага переключения передач Xingtai 120/220
Межболтовое расстояние (мм) — 60
Высота (мм) — 70
.."
Ось нижних тяг соединительная Xingtai 120,https://zip-agro.ru/os-nignih-tyag-soedinitelnaya-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,14.56.101,1220.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bed181d18c-d0bdd0b8d0b6d0bdd0b8d185-d182d18fd0b3-d181d0bed0b5d0b4d0b8d0bdd0b8d182d0b5d0bbd18cd0bdd0b0d18f-xingtai-120_60e41ccfa910d-170x170.jpeg,"Ось нижних тяг соединительная ХT120
Диаметр (мм) — 20
Длина (мм) — 130
Вес (гр.) — 305
             .."
Ось передней балки L-215 мм Xingtai,https://zip-agro.ru/os-perednej-balki-l-215-mm-xingtai,Xingtai/Уралец,Запчасти,В наличии,14.31.020,2050.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bed181d18c-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b9-d0b1d0b0d0bbd0bad0b8-l-215mm-xingtai_60e41cd517b15-170x170.jpeg,"Ось передней балки L-215mm Xingtai
Диаметр (мм) — 30
Длина (мм) — 220
Вес (гр.) — 1225
         .."
Ось рулевого механизма горизонтальная Xingtai 120/220,https://zip-agro.ru/os-rulevogo-mehanizma-gorizontalnaya-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.40.109,1593.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bed181d18c-d180d183d0bbd0b5d0b2d0bed0b3d0be-d0bcd0b5d185d0b0d0bdd0b8d0b7d0bcd0b0-d0b3d0bed180d0b8d0b7d0bed0bdd182d0b0d0bbd18cd0bd_60e41cda0452e-170x170.jpeg,"Ось рулевого механизма горизонтальная Xingtai 120/220
Диаметр (мм) — 25
Длина (мм) — 148
Вес (гр.) —.."
Ось сателлита L-40 мм диаметр 16 мм Xingtai,https://zip-agro.ru/os-satellita-l-40-mm-diametr-16-mm-xingtai,Xingtai/Уралец,Запчасти,В наличии,10T.37.310-A,495.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bed181d18c-d181d0b0d182d0b5d0bbd0bbd0b8d182d0b0-l-40mm-o16mm-xingtai_60e41cdee61b8-170x170.jpeg,"Ось сателлита Xingtai
Диаметр (мм) — 16
Длина (мм) — 41
Вес (гр.) — 56
                         .."
Палец верхней тяги L-115 диаметр 17 мм Xingtai 120,https://zip-agro.ru/palets-verhnej-tyagi-l-115-diametr-17-mm-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT10T.56.105,240.35,https://zip-agro.ru/image/cache/catalog/zapshasti/7/9194-1-170x170.JPEG,"Палец верхней тяги XT120
Длина (мм) — 115
Диаметр (мм) — 17
Вес (гр.) —
                            .."
Панель приборов Xingtai 120/160,https://zip-agro.ru/panel-priborov-xingtai-120160,Xingtai/Уралец,Запчасти,В наличии,14D.47.012-1,2740.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd0b0d0bdd0b5d0bbd18c-d0bfd180d0b8d0b1d0bed180d0bed180d0bdd0b0d18f-xingtai-120-160_60e41cee32f04-170x170.jpeg,"Панель приборная Xingtai 120/160
Размеры Д*Ш*В (мм) — 265*360*130
                                  .."
Патрубок радиатора верхний Xingtai 180,https://zip-agro.ru/patrubok-radiatora-verhnij-xingtai-180,Xingtai/Уралец,Запчасти,В наличии,TY290.13.108-1,463.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0b2d0b5d180d185d0bdd0b8d0b9-xingtai-180_60e4200a1653d-170x170.jpeg,"Патрубок радиатора верхний Xingtai 180
Диаметр внутренний (мм) — 31
Вес (гр.) — 210
                .."
Патрубок радиатора верхний диаметр 32 мм Xingtai 220,https://zip-agro.ru/patrubok-radiatora-verhnij-diametr-32-mm-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,39034,243.80,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0b2d0b5d180d185d0bdd0b8d0b9-o32-xingtai-220_60e41cf3875f5-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Патрубок радиатора верхний диаметр 36 мм (нов) Xingtai 220,https://zip-agro.ru/patrubok-radiatora-verhnij-diametr-36-mm-nov-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,40471,316.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0b2d0b5d180d185d0bdd0b8d0b9-o36-d0bdd0bed0b2-xingtai-220_60e41cf907b6b-170x170.png,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Патрубок радиатора нижний Xingtai 180,https://zip-agro.ru/patrubok-radiatora-nignij-xingtai-180,Xingtai/Уралец,Запчасти,В наличии,TY290.13.109-1,506.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0bdd0b8d0b6d0bdd0b8d0b9-xingtai-180_60e4200ebdb04-170x170.jpeg,"Патрубок радиатора нижний Xingtai 180
Диаметр внутренний (мм) — 30
Вес (гр.) — 220
                 .."
Патрубок радиатора нижний диаметр 41 мм Xingtai 220,https://zip-agro.ru/patrubok-radiatora-nignij-diametr-41-mm-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,40472,368.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0b0d182d180d183d0b1d0bed0ba-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-d0bdd0b8d0b6d0bdd0b8d0b9-o41-xingtai-220_60e41cfe7f9e3-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Патрубок топливный фильтр-насос Xingtai 120,https://zip-agro.ru/patrubok-toplivnyj-filtr-nasos-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,10D.50.000,1060.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0b0d182d180d183d0b1d0bed0ba-d182d0bed0bfd0bbd0b8d0b2d0bdd18bd0b9-d184d0b8d0bbd18cd182d180-d0bdd0b0d181d0bed181-xingtai-120_60e4201434e74-170x170.jpeg,"Патрубок топливный фильтр-насос Xingtai 120
Диаметр штуцеров (мм) — 12 
Длина (мм) — 750
Вес (гр.) —.."
"Подшипник выжимной 588909 диаметр 45/73 мм высота, 14.5 мм — Xingtai",https://zip-agro.ru/podshipnik-vygimnoj-588909-diametr-4573-mm-vysota-145-mm-xingtai,Xingtai/Уралец,Запчасти,В наличии,588909,950.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0ba-d0b2d18bd0b6d0b8d0bcd0bdd0bed0b9-588909-o45mm-o73mm-d0b2d18bd181d0bed182d0b0-14-5mm-xingtai_60e41d14e94b6-170x170.jpeg,"Подшипник выжимной 588909 — Xingtai
Диаметр (мм) — 45
Высота (мм) — 15
Вес (гр.) — 184
         .."
Подшипник горизонтального вала рулевого механизма Xingtai,https://zip-agro.ru/podshipnik-gorizontalnogo-vala-rulevogo-mehanizma-xingtai,Xingtai/Уралец,Запчасти,В наличии,D18-776701,685.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0ba-d0b3d0bed180d0b8d0b7d0bed0bdd182d0b0d0bbd18cd0bdd0bed0b3d0be-d0b2d0b0d0bbd0b0-d180d183d0bbd0b5_60e41d1a33a8e-170x170.jpeg,"Подшипник горизонтального вала рулевого механизма Xingtai
Диаметр наружный (мм) — 42
Диаметр внутрен.."
Подъемник в сборе (нов.обр) Xingtai 120,https://zip-agro.ru/podaemnik-v-sbore-novobr-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,14.55.123А,22011.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0ba-d0b2-d181d0b1d0bed180d0b5-d0bdd0bed0b2-d0bed0b1d180-xingtai-120_60e42019c148f-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Подъемник в сборе (стар.обр) Xingtai 120,https://zip-agro.ru/podaemnik-v-sbore-starobr-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,8089ТР,15802.15,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0ba-d0b2-d181d0b1d0bed180d0b5-d181d182d0b0d180-d0bed0b1d180-xingtai-120_60e41d1f790b2-170x170.jpeg,"Подъемник в сборе (старого образца) Xingtai 120
Межболтовое расстояние площадки (мм) — 215 * 270
Вес.."
Полуось регулируемая L-485 мм Xingtai 220,https://zip-agro.ru/poluos-reguliruemaya-l-485-mm-xingtai-220,Xingtai/Уралец,Запчасти,В наличии,22.37.159,5390.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d0bfd0bed0bbd183d0bed181d18c-d180d0b5d0b3d183d0bbd0b8d180d183d0b5d0bcd0b0d18f-l-485mm-xingtai-220_60e41d259f205-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Поршень гидравлического цилиндра Xingtai 240/244,https://zip-agro.ru/porshen-gidravlicheskogo-tsilindra-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.55.130,1354.70,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd0bed180d188d0b5d0bdd18c-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0bed0b3d0be-d186d0b8d0bbd0b8d0bdd0b4d180d0b0-xingtai-240-244_60e41d2aafb1f-170x170.jpeg,"Поршень гидравлического цилиндра Xingtai 240/244
Диаметр (мм) — 63
Высота (мм) — 66
                .."
Прокладка корпуса подшипника ВОМ Xingtai 120,https://zip-agro.ru/prokladka-korpusa-podshipnika-vom-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT16.37.147,147.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d0bad0bed180d0bfd183d181d0b0-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-d0b2d0bed0bc-xingtai-120_60e4201f2f7f5-170x170.jpeg,"Прокладка корпуса подшипника ВОМ XT120
Вес (гр.) — 5
                                               .."
Прокладка крышки основной КПП Xingtai 120,https://zip-agro.ru/prokladka-kryshki-osnovnoj-kpp-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT10T.37.105,85.10,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d0bad180d18bd188d0bad0b8-d0bed181d0bdd0bed0b2d0bdd0bed0b9-d0bad0bfd0bf-xingtai-120_60e41d2f75dc6-170x170.jpeg,"Прокладка крышки основной КПП XT120
Вес (гр.) — 5
                                                  .."
Прокладка между основной и дополнительной КПП Xingtai 120,https://zip-agro.ru/prokladka-megdu-osnovnoj-i-dopolnitelnoj-kpp-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT10T.37.103,196.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d0bcd0b5d0b6d0b4d183-d0bed181d0bdd0bed0b2d0bdd0bed0b9-d0b8-d0b4d0bed0bfd0bed0bbd0bdd0b8d182d0b5_60e41d34603db-170x170.jpeg,"Прокладка между основной и дополнительной КПП XT120
Размер Д*Ш (мм) — 275*220
Вес (гр.) — 20
       .."
Прокладка опоры рычага переключения передач Xingtai 120,https://zip-agro.ru/prokladka-opory-rychaga-pereklyucheniya-peredach-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT10T.37.166,160.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d0bed0bfd0bed180d18b-d180d18bd187d0b0d0b3d0b0-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f_60e41d3a12a8a-170x170.jpeg,"Прокладка опоры рычага переключения передач XT120 материал — бумага
Расстояние между центрами отвер.."
Прокладка регулировочная дифференциала Xingtai 120/220,https://zip-agro.ru/prokladka-regulirovochnaya-differentsiala-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.174,90.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd0b0d18f-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8_60e41d3ed7f84-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Прокладка регулировочная шестерни левой полуоси Xingtai 120,https://zip-agro.ru/prokladka-regulirovochnaya-shesterni-levoj-poluosi-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT16.37.174,115.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0bfd180d0bed0bad0bbd0b0d0b4d0bad0b0-d180d0b5d0b3d183d0bbd0b8d180d0bed0b2d0bed187d0bdd0b0d18f-d188d0b5d181d182d0b5d180d0bdd0b8-d0bb_60e41d44528df-170x170.jpeg,"Прокладка регулировочная шестерни левой полуоси XT120
Диаметр прокладки (мм) — 60 / 70
Толщина (мм) .."
Распределитель (новый) Xingtai 120,https://zip-agro.ru/raspredelitel-novyj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,12223ТР,5200.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d0bdd0bed0b2d18bd0b9-xingtai-120_60e41d6b5cb2a-170x170.jpeg,"Распределитель (новый) XT120
Диаметр (мм) — 16
Длина (мм) — 152
Высота (мм) — 113
Вес (гр.) — 29.."
Распределитель гидравлический в сборе (старого образца) Xingtai 120/220,https://zip-agro.ru/raspredelitel-gidravlicheskij-v-sbore-starogo-obraztsa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,3234ТР,4830.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0b8d0b9-d0b2-d181d0b1d0be_60e41d715c3c9-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Распределитель насоса гидравлического нов образца Xingtai 120/224,https://zip-agro.ru/raspredelitel-nasosa-gidravlicheskogo-nov-obraztsa-xingtai-120224,Xingtai/Уралец,Запчасти,В наличии,,2915.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d0bdd0b0d181d0bed181d0b0-d0b3d0b8d0b4d180d0b0d0b2d0bbd0b8d187d0b5d181d0bad0be_60e41d767dd77-170x170.jpeg,"Распределитель насоса гидравлического нов образца Xingtai 120/224
Вес (гр.) — 3750
                 .."
